doi,licenseURL,licenseQID,start,end,qid,wdLicenseQID
10.1155/2018/3254094,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-17T00:00:00Z,,Q57493273,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4054815,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-17T00:00:00Z,,Q57300237,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518799612,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-09-18T00:00:00Z,,Q91502574,http://www.wikidata.org/entity/Q34179348
10.1155/2018/8250521,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-18T00:00:00Z,,Q57493127,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518792444,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-09-17T00:00:00Z,,Q64972190,http://www.wikidata.org/entity/Q34179348
10.1177/0300060518788247,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-09-17T00:00:00Z,,Q61837144,http://www.wikidata.org/entity/Q34179348
10.1155/2018/6528238,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-16T00:00:00Z,,Q57300251,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2684924,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-16T00:00:00Z,,Q57300255,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3827301,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-16T00:00:00Z,,Q57300297,http://www.wikidata.org/entity/Q20007257
10.1080/20477724.2018.1514136,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-08-18T00:00:00Z,,Q59352698,http://www.wikidata.org/entity/Q20007257
10.1080/21645515.2018.1520583,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2021-10-08T00:00:00Z,,Q91444153,http://www.wikidata.org/entity/Q24082749
10.1155/2018/2742565,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-13T00:00:00Z,,Q57300404,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4283427,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-13T00:00:00Z,,Q57300363,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6215025,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-13T00:00:00Z,,Q57300362,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2984247,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-13T00:00:00Z,,Q57300412,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8429145,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-13T00:00:00Z,,Q57300355,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9849475,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-13T00:00:00Z,,Q57300357,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8941340,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-13T00:00:00Z,,Q57300359,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5472018,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-09T00:00:00Z,,Q57115144,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4579140,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-09T00:00:00Z,,Q57115924,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5391014,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-10T00:00:00Z,,Q57092792,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1462802,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-12T00:00:00Z,,Q57112108,http://www.wikidata.org/entity/Q20007257
10.1177/1535370218800456,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-11T00:00:00Z,,Q91389924,http://www.wikidata.org/entity/Q20007257
10.1080/19490976.2018.1505176,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2018-09-12T00:00:00Z,,Q91402114,http://www.wikidata.org/entity/Q24082749
10.1155/2018/5029571,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-12T00:00:00Z,,Q57300475,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3576265,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-12T00:00:00Z,,Q57112145,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1813047,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-06T00:00:00Z,,Q58761184,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2180373,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-06T00:00:00Z,,Q57117487,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3930750,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-04T00:00:00Z,,Q58764531,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1206737,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-04T00:00:00Z,,Q58764532,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1039453,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-04T00:00:00Z,,Q57161053,http://www.wikidata.org/entity/Q20007257
10.1080/21505594.2018.1509667,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-09-04T00:00:00Z,,Q58764546,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518792445,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-09-04T00:00:00Z,,Q91279751,http://www.wikidata.org/entity/Q34179348
10.1155/2018/5456074,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-02T00:00:00Z,,Q58770012,http://www.wikidata.org/entity/Q20007257
10.1080/21645515.2018.1504155,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2021-10-08T00:00:00Z,,Q91296014,http://www.wikidata.org/entity/Q24082749
10.1155/2018/3420187,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-05T00:00:00Z,,Q58762667,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6581490,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-03T00:00:00Z,,Q57314841,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7103219,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-03T00:00:00Z,,Q58766781,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2021890,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-03T00:00:00Z,,Q58766855,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3194108,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-09-03T00:00:00Z,,Q58766774,http://www.wikidata.org/entity/Q20007257
10.7710/2162-3309.2234,https://creativecommons.org/licenses/by/3.0,Q14947546,2018-08-31T00:00:00Z,,Q58920503,http://www.wikidata.org/entity/Q6905323
10.7710/2162-3309.2231,https://creativecommons.org/licenses/by/3.0,Q14947546,2018-08-31T00:00:00Z,,Q58919898,http://www.wikidata.org/entity/Q6905323
10.1177/0300060517751452,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-08-29T00:00:00Z,,Q58692465,http://www.wikidata.org/entity/Q34179348
10.1080/21645515.2018.1517074,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2018-09-19T00:00:00Z,,Q91199125,http://www.wikidata.org/entity/Q24082749
10.1155/2018/8289253,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-28T00:00:00Z,,Q58697579,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6098961,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-29T00:00:00Z,,Q58693347,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3428437,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-29T00:00:00Z,,Q58693358,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6842306,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-28T00:00:00Z,,Q58697549,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8543763,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-29T00:00:00Z,,Q58693431,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3820215,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-26T00:00:00Z,,Q58702156,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7532507,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-26T00:00:00Z,,Q58702202,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7675286,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-26T00:00:00Z,,Q58702074,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5315816,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-27T00:00:00Z,,Q58700402,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518791677,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-08-28T00:00:00Z,,Q58697121,http://www.wikidata.org/entity/Q34179348
10.1155/2018/9524075,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-27T00:00:00Z,,Q58700416,http://www.wikidata.org/entity/Q20007257
10.1080/21505594.2018.1504560,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-08-26T00:00:00Z,,Q58701852,http://www.wikidata.org/entity/Q20007257
10.2174/1389200219666180813144114,https://creativecommons.org/licenses/by/4.0/legalcode,Q20007257,2019-04-30T00:00:00Z,,Q62494819,http://www.wikidata.org/entity/Q6936496
10.1155/2018/2015237,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-27T00:00:00Z,,Q58700388,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6015351,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-23T00:00:00Z,,Q58711702,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6141902,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-23T00:00:00Z,,Q57300947,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5798103,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-19T00:00:00Z,,Q58766114,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2314759,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-16T00:00:00Z,,Q57169105,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6091014,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-16T00:00:00Z,,Q58773068,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518791704,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-08-20T00:00:00Z,,Q58732659,http://www.wikidata.org/entity/Q34179348
10.1177/0956462418787896,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-08-16T00:00:00Z,,Q56342231,http://www.wikidata.org/entity/Q34179348
10.1155/2018/2532314,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-12T00:00:00Z,,Q58787880,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4892473,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-12T00:00:00Z,,Q58787876,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9481475,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-12T00:00:00Z,,Q58787885,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1969474,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-12T00:00:00Z,,Q58787789,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4541538,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-15T00:00:00Z,,Q58776864,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6437371,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-15T00:00:00Z,,Q57169171,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5389820,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-14T00:00:00Z,,Q58780532,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6150861,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-13T00:00:00Z,,Q58785077,http://www.wikidata.org/entity/Q20007257
10.1080/17482631.2018.1508171,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q57126501,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7472964,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-13T00:00:00Z,,Q56967393,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3076986,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-13T00:00:00Z,,Q58785059,http://www.wikidata.org/entity/Q20007257
10.1080/03009734.2018.1490831,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-08-09T00:00:00Z,,Q57093948,http://www.wikidata.org/entity/Q34179348
10.1080/16549716.2018.1504398,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-01-01T00:00:00Z,,Q57093063,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518788987,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-08-09T00:00:00Z,,Q58791940,http://www.wikidata.org/entity/Q34179348
10.1155/2018/2606973,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-09T00:00:00Z,,Q58792806,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3067126,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-09T00:00:00Z,,Q58792788,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6984948,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-08T00:00:00Z,,Q58795231,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518786919,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-08-08T00:00:00Z,,Q58794804,http://www.wikidata.org/entity/Q34179348
10.1155/2018/2525319,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-05T00:00:00Z,,Q58800160,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3758713,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-05T00:00:00Z,,Q56890349,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2018306,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-05T00:00:00Z,,Q58800174,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7278459,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-05T00:00:00Z,,Q58800131,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1306396,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-05T00:00:00Z,,Q58800163,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3098575,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-05T00:00:00Z,,Q58800114,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7571363,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-05T00:00:00Z,,Q58800119,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9073460,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-07T00:00:00Z,,Q57170355,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518786905,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-08-07T00:00:00Z,,Q58796578,http://www.wikidata.org/entity/Q34179348
10.1155/2018/3158474,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-07T00:00:00Z,,Q58797014,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1638097,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-07T00:00:00Z,,Q58796970,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4763832,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-07T00:00:00Z,,Q58797003,http://www.wikidata.org/entity/Q20007257
10.1080/21645515.2018.1496768,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2021-10-08T00:00:00Z,,Q90780633,http://www.wikidata.org/entity/Q24082749
10.1155/2018/2790163,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-06T00:00:00Z,,Q58798730,http://www.wikidata.org/entity/Q20007257
10.7710/2162-3309.2226,https://creativecommons.org/licenses/by/3.0,Q14947546,2018-08-06T00:00:00Z,,Q57825377,http://www.wikidata.org/entity/Q6905323
10.15560/14.4.633,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-03T00:00:00Z,,Q101303763,http://www.wikidata.org/entity/Q20007257
10.15560/14.4.631,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-03T00:00:00Z,,Q101303767,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518788757,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-07-30T00:00:00Z,,Q90641354,http://www.wikidata.org/entity/Q34179348
10.1080/19336950.2018.1491243,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-01-01T00:00:00Z,,Q58802976,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8306154,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-02T00:00:00Z,,Q57104197,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9390140,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-02T00:00:00Z,,Q58802979,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1454936,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-02T00:00:00Z,,Q58802996,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8637498,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-29T00:00:00Z,,Q57174273,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4593530,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-29T00:00:00Z,,Q91167949,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4010395,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-29T00:00:00Z,,Q64903321,http://www.wikidata.org/entity/Q20007257
10.1080/14760584.2018.1506333,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-08-03T00:00:00Z,,Q58791913,http://www.wikidata.org/entity/Q20007257
10.1080/14712598.2018.1506761,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-08-10T00:00:00Z,,Q57163666,http://www.wikidata.org/entity/Q20007257
10.1080/09286586.2018.1500616,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-08-01T00:00:00Z,,Q58848847,http://www.wikidata.org/entity/Q26259495
10.1155/2018/2897827,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-01T00:00:00Z,,Q58805846,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6043710,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-01T00:00:00Z,,Q58805868,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1027152,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-01T00:00:00Z,,Q56924975,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518788490,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-07-29T00:00:00Z,,Q90605114,http://www.wikidata.org/entity/Q34179348
10.1080/19491034.2018.1498707,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-10-08T00:00:00Z,,Q90610454,http://www.wikidata.org/entity/Q20007257
10.1080/21505594.2018.1504561,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-08-26T00:00:00Z,,Q58701856,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6579436,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-26T00:00:00Z,,Q64985431,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6797924,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-26T00:00:00Z,,Q58865491,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3634563,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-26T00:00:00Z,,Q91154634,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2313675,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-26T00:00:00Z,,Q57114068,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4982453,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-22T00:00:00Z,,Q60800983,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1054797,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-22T00:00:00Z,,Q91116552,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2747461,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-25T00:00:00Z,,Q64942973,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5234943,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-25T00:00:00Z,,Q57174777,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2680430,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-25T00:00:00Z,,Q57138646,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9127146,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-25T00:00:00Z,,Q91151103,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2361963,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-25T00:00:00Z,,Q59353836,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7483062,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-24T00:00:00Z,,Q58188912,http://www.wikidata.org/entity/Q20007257
10.1177/0963689718785154,https://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-07-23T00:00:00Z,,Q90396913,http://www.wikidata.org/entity/Q34179348
10.1155/2018/6287507,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-17T00:00:00Z,,Q62631896,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1868519,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-18T00:00:00Z,,Q62601769,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9105261,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-17T00:00:00Z,,Q90931999,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5457870,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-18T00:00:00Z,,Q60679757,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3458615,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-19T00:00:00Z,,Q90992874,http://www.wikidata.org/entity/Q20007257
10.1080/17434440.2018.1502084,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-30T00:00:00Z,,Q57172175,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6316059,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-19T00:00:00Z,,Q90969910,http://www.wikidata.org/entity/Q20007257
10.1080/17425247.2018.1502267,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-07-26T00:00:00Z,,Q57172145,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9156301,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-19T00:00:00Z,,Q90930074,http://www.wikidata.org/entity/Q20007257
10.1080/19336950.2018.1499368,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-01-01T00:00:00Z,,Q58777181,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518786907,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-07-20T00:00:00Z,,Q64986307,http://www.wikidata.org/entity/Q34179348
10.1080/19336918.2018.1491234,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-08-19T00:00:00Z,,Q64999397,http://www.wikidata.org/entity/Q20007257
10.1080/00438243.2018.1488609,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2018-07-12T00:00:00Z,,Q112571620,http://www.wikidata.org/entity/Q24082749
10.1155/2018/8575263,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-12T00:00:00Z,,Q64904427,http://www.wikidata.org/entity/Q20007257
10.1080/14789450.2018.1493927,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-07-03T00:00:00Z,,Q58227790,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8214379,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-12T00:00:00Z,,Q64982482,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1483791,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-12T00:00:00Z,,Q90969429,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518779528,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-07-12T00:00:00Z,,Q64892507,http://www.wikidata.org/entity/Q34179348
10.1155/2018/7849863,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-08T00:00:00Z,,Q56396584,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8764384,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-08T00:00:00Z,,Q90727203,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2415489,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-08T00:00:00Z,,Q57109777,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5081634,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-10T00:00:00Z,,Q57024595,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1504591,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-10T00:00:00Z,,Q57103280,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6510842,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-10T00:00:00Z,,Q57176528,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9872095,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-10T00:00:00Z,,Q57176530,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4321714,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-09T00:00:00Z,,Q59449558,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7021826,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-09T00:00:00Z,,Q90765937,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2694517,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-09T00:00:00Z,,Q57176695,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8652034,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-09T00:00:00Z,,Q57176708,http://www.wikidata.org/entity/Q20007257
10.1080/00275514.2021.2008765,http://creativecommons.org/licenses/by/4.0/,Q20007257,2022-01-02T00:00:00Z,,Q110951791,http://www.wikidata.org/entity/Q24082749
10.1155/2018/6465903,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-11T00:00:00Z,,Q57176379,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7394268,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-11T00:00:00Z,,Q90993007,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8261432,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-04T00:00:00Z,,Q90989981,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7801274,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-04T00:00:00Z,,Q90701016,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7801202,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-04T00:00:00Z,,Q90702402,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5623683,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-04T00:00:00Z,,Q90700944,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1205121,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-04T00:00:00Z,,Q90992801,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7350567,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-05T00:00:00Z,,Q90992917,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8320901,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-05T00:00:00Z,,Q90726365,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4697670,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-05T00:00:00Z,,Q90727307,http://www.wikidata.org/entity/Q20007257
